"id","profileName","text","date","title","rating","images","helpful","Colour","Size name"
"RJCERE8IHCVOT","Mohammad Parvez","I bought this in Amazon sala and this is amazing machine it's fast, thin, light weight and very long bettery life.","Reviewed in India on 17 November 2021","Speed, Light weight and battery life",5,"https://m.media-amazon.com/images/I/61Yqm2eOedL.jpg
https://m.media-amazon.com/images/I/71OTeRrxdcL.jpg
https://m.media-amazon.com/images/I/71gCIhe0jUL.jpg",0,"Space Grey","256 GB"
"R1MHGX5CUKYMGR","Kanwar Ahmed","Very good product","Reviewed in India on 7 March 2022","Nice product",5,"",0,"Gold","256 GB"
"R3RGVOUX4BVIC1","sagar","good","Reviewed in India on 19 November 2021","good",5,"",0,"Space Grey","256 GB"
"R2UVFKI4EYB0IQ","ARUNAVA GHOSH","Strongly recommend DO NOT BUY any apple products either airpods, ipads, mac, iphone or even apple pencil or charger from Amazon! Because even after the ""7 days replacement"" note on the seller or the product page, Amazon not gonna provide you a straight simple easy-going replacement at your door step.No matter what ever product you've received, duplicate or broken or even a empty box....They gonna straight send you to the service centre & after that service centre will guide you further! Amazon call it ""apple products policy"" they never mention! & You have to visit the service centre & collect documentation & whatever needed in between the replacement policy days!Remember service centre always tries to repair the product.& Even after that you not gonna have a straight easy refund!!When you finally have to visit the service centre for a return policy even if you get a duplicate or defective product, which not gonna happen from your home, then why to buy it from online & not from a retail store!?","Reviewed in India on 31 March 2022","AVOID AMAZON FOR APPLE PRODUCTS",1,"","11","Silver","256 GB"
"R1Y6723LNI2HRZ","Amrit Patra","Speed 5/5; display 5/5; audio 5/5","Reviewed in India on 26 September 2021","Absolutely stunning",5,"https://m.media-amazon.com/images/I/51jdMvG9EFL.jpg
https://m.media-amazon.com/images/I/61psWSJDKXL.jpg
https://m.media-amazon.com/images/I/71hOzt6E0fL.jpg","2",,
"R2ENVJ415K1CNN","Md Imtiaz","I got it on an exchange offer and upgraded my 2017 Macbook Air. This is the fastest laptop I have ever worked on. Satisfied with the buy.","Reviewed in India on 6 November 2021","Satisfaction in hands",5,"",0,"Space Grey","256 GB"
"R39UB7K4CINBU9","Shiva","- The transition from windows to Mac will take time like keyboard shortcuts, track pad shortcuts, e.t.c and we have to be patient- Microsoft office has to be brought separately in case of collaborating with other window OS user. For others, Pages, Numbers and Keynote is very good.- We have to check softwares in https://isapplesiliconready.com and check whether it is available. Because some of them are not supported by native m1 EVEN NOW.- In collaboration, Microsoft Teams is still not support by native m1 which is not at all good.- For backend development: NetBeans and Eclipse is still not supported with native m1. But we can use Visual Studio Code with required plugin till the support is available.- Using softwares with rosetta 2 have some significant battery drain when compared with native m1 softwares. Though it will not noticeable for normal usersOther than that Mac is :Very light weightBattery is excellentNo performance issues so far for development activities","Reviewed in India on 14 November 2021","Experience with Mac is excellent BUT !!!",5,"",1,"Space Grey","256 GB"
"R2UO4QYI60JD20","Imran Khan","If you can live with the fact that this has a tiny screen at just 13.3 inches, in all other aspects this is far superior and years ahead of it's competition","Reviewed in India on 15 October 2021","M1 air is leaps and bounds ahead of competiotion",5,"",0,,
"R3KVYLJKDW4YG3","MRG","Super fast , nippy, noiseless, gr8 displays","Reviewed in India on 4 November 2021","As always apple rocks ..",5,"",0,"Space Grey","256 GB"
"RSW25IOEGY29T","Soundararajan T","The laptop is very good even after one hour continues usage the outer surface is cool. No heat issue. Display is very good. As for as camera is concerned it is 720 camera the quality is good. Worth buying.","Reviewed in India on 24 August 2022","Worth for the amount",5,"",0,,
"R24N70XPYO9GRV","Amazon Customer","Awesome laptop. Display and speakers are outstanding","Reviewed in India on 11 October 2021","Awesome",5,"",0,"Gold","256 GB"
"R3G1WETGBJNHQY","Haneesh Thakur","Nice and clean design. Screen has a little thicker bezels and the body gets extremely cold in winters. Other than that i love how it sounds and other multimedia features. Battery life is exceptional and the m1 chip is a powerhouse.","Reviewed in India on 9 November 2021","Very good for its price",4,"",0,"Space Grey","256 GB"
"R2U0SHK80PZUGM","X","Never thought I'd say that about apple. What a machine! Got it for 77K and is my best purchase yet. This completely changes how we used laptops in the past.","Reviewed in India on 25 October 2021","Value for money",5,"https://m.media-amazon.com/images/I/617BaaUo8rL.jpg
https://m.media-amazon.com/images/I/61hR6FfkQML.jpg","2","Space Grey","256 GB"
"R25YBZILZJKKL0","Imran khan","Excellent processing speed","Reviewed in India on 18 November 2021","Superb processing speed",5,"",0,"Silver","256 GB"
"RF9KH2JC5WDJU","Dharmesh","Retina display is just great, I resisted buying my first ever MacBook Air for long due to earlier versions not having Retina display. Battery life is just like what they mention. Screen size could have been better with more thinner bezels, otherwise it’s perfect product. Although prize is on bit expensive side but buying it during Amazon great Indian sale with good discounts made me go for it instead of Dell or Asus which I was planning to buy.","Reviewed in India on 14 October 2021","Amazing product delivered at fastest speed by Amazon like in US",4,"https://m.media-amazon.com/images/I/61+bmbGLsQL.jpg",0,"Gold","512GB"
"R1150DD0D4MQK7","Ayush",,"Reviewed in India on 16 November 2021","It's just flawless machine.",5,"https://m.media-amazon.com/images/I/61ikujUHIWL.jpg",0,"Space Grey","256 GB"
"R2UB6NXLXGSZY","Gireesh Nasina",,"Reviewed in India on 3 October 2021","Awesome",5,"https://m.media-amazon.com/images/I/612BUqt-GNL.jpg
https://m.media-amazon.com/images/I/61oOWjfMTuL.jpg",0,"Space Grey","256 GB"
"R2WQ3MJRBY3IMG","Pratik Joshi","The laptop is amazing. Beats MacBook 16 intel in geeks benchmark.This is the beast.","Reviewed in India on 20 October 2021","The laptop is amazing. Beats MacBook 16 intel in geeks benchmark",5,"https://m.media-amazon.com/images/I/61j8T98fNnL.jpg
https://m.media-amazon.com/images/I/71-8octKwQL.jpg",0,"Gold","256 GB"
"R1150DD0D4MQK7","Ayush",,"Reviewed in India on 16 November 2021","It's just flawless machine.",5,"https://m.media-amazon.com/images/I/61ikujUHIWL.jpg",0,"Space Grey","256 GB"
"R30796UCBIUP14","Amazon Customer","Well, makes no sense to write a review on its pros, everybody knows it. It's the best out there.Just before you go for it, remember the following:1) Dongle based bluetooth mouse might not work with this.2) Check the software/libraries you want to use with this. Not all have been migrated to the arm architecture.3) Only two usbc ports. You HAVE to buy a dongle worth a good 4-6k along with it.","Reviewed in India on 7 November 2021","The best out there, but..",4,"",1,"Gold","512GB"
"RCATNABPC11JE","Rhizomatic Consulting LLP","Received a very good deal from Amazon with reduced prices, cash-backs, no-cost EMI and GST benefits too when buying on the company account.","Reviewed in India on 23 October 2021","Great Deal from Amazon",4,"",0,"Gold","512GB"
"RDJDZ9H2HUL1D","Amazon Customer","I m loving it. Smooth like butter. Great battery life. I charge it once in a day for full day usage. Superfast charging too.","Reviewed in India on 20 October 2021","Great experience till now",5,"",1,"Space Grey","256 GB"
"R3SG1T4K4B7D34","Dipankar S.","Superb battery 🔋,  magnificent performance and light weight are few attractive features of the laptop","Reviewed in India on 20 November 2021","Superb battery and Magnificent performance.....Must go for it",5,"",0,"Gold","256 GB"
"R2EA8T2565ZWBD","Sanchit Khandelwal","I was really torn between MBA and Asus Zephyrus G14 in the festival sale; both were coming at a great price and are really good at what they do. I was a little biased towards G14 initially due to familiarity of windows and since it can game as well. But finally, after much deliberation I went with MBA, since it does all the basics so well and got it an excellent price of 71k in the sale!And boy, oh boy! What a good decision that has been. The battery life, high resolution screen, speakers and overall build quality are all excellent. I regularly get more than 12 hrs of battery life in my daily use, the machine is always on and wakes up in less than a second. It also never got hot with my daily use, even without a fan. The Mac OS did take some time to get used to it but is overall a very polished OS. I would recommend any prospective buyer to watch a few YouTube videos to familiarize them with it to ease the transition.Overall its a great laptop and you can't go wrong with it, unless you are working on some specific software which doesn't have a Mac OS substitute or unless you like to game on your primary machine.","Reviewed in India on 29 October 2021","Excellent All Round Laptop",5,"","2","Space Grey","256 GB"
